p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
7.15722219350398e-40	0.368534626545785	0.243	0.284	1.69926769318172e-35	18	KLF2
1.48937180866187e-39	0.2560780903842	0.111	0.031	3.53606654812501e-35	18	SLC16A7
2.0593247656935e-39	0.274268366363277	0.129	0.06	4.88924885870952e-35	18	SENP7
2.34769441219207e-39	0.283406881212549	0.996	0.989	5.57389607342641e-35	18	MALAT1
2.45472417837161e-39	0.35583869042591	0.589	0.483	5.82800614428989e-35	18	IER2
3.26218649596518e-39	0.300130813416421	0.423	0.374	7.74508317872054e-35	18	USP18
4.88788419033304e-39	0.250278133614546	0.173	0.139	1.16048146446887e-34	18	SMIM27
5.3131507488687e-39	0.283126490366478	0.216	0.156	1.26144825079641e-34	18	TMPO
8.16119496552793e-39	0.321977673118665	0.512	0.464	1.93763090871564e-34	18	GBP2
1.46551737933903e-38	0.258425208228049	0.195	0.17	3.47943136202673e-34	18	ANP32E
3.32833455106777e-38	0.300835477017641	0.158	0.076	7.90213189114509e-34	18	CCDC88C
3.8332876137752e-38	0.267110460840992	0.131	0.039	9.10099145262508e-34	18	TESPA1
5.13137275303386e-38	0.346152801725722	0.401	0.36	1.2182905190253e-33	18	SAMSN1
6.27590866484058e-38	0.316673181109222	0.495	0.45	1.49002623520645e-33	18	CMPK2
7.7798738166475e-38	0.300857840976669	0.168	0.112	1.84709764154845e-33	18	CDKN2D
8.12174185271348e-38	0.296730497631355	0.142	0.071	1.92826395067124e-33	18	PXN
1.31614087613153e-37	0.318320625459947	0.108	0.03	3.12478166811147e-33	18	MIAT
1.37657432902096e-37	0.283817487385354	0.129	0.04	3.26826277196157e-33	18	RASGRP1
1.68917803423942e-37	0.313422419434534	0.783	0.751	4.01044648889124e-33	18	HSPA8
1.69966249280849e-37	0.367882909863334	0.454	0.384	4.03533869042591e-33	18	TNFAIP3
6.90802535405967e-37	0.357871964840673	0.197	0.079	1.64010337956085e-32	18	LBH
8.74989078781954e-37	0.280307967930402	0.485	0.468	2.07739907084412e-32	18	OAS3
4.98336233613586e-36	0.326480962074212	0.164	0.097	1.18314988584538e-31	18	PBXIP1
5.55838068568196e-36	0.261682351402039	0.482	0.351	1.31967074239461e-31	18	HIST1H4C
5.60008098391361e-36	0.258636588697245	0.138	0.055	1.32957122720077e-31	18	CD320
6.50737881826063e-36	0.326309241317514	0.186	0.098	1.54498187903144e-31	18	FLT3LG
1.03983565659263e-35	0.295166446425984	0.121	0.05	2.46877781588221e-31	18	FAM102A
1.29961661137276e-35	0.272438837363268	0.123	0.077	3.08554975872121e-31	18	BCL2L11
1.32859392379622e-35	0.314456315445365	0.17	0.097	3.15434769387698e-31	18	SLC5A3
5.76663208354415e-35	0.26828644537504	0.682	0.647	1.36911378927505e-30	18	UBE2L6
8.46088628238984e-35	0.370993344372569	0.216	0.157	2.00878362116499e-30	18	BIRC3
9.43031012856022e-33	0.333956208392353	0.413	0.335	2.23894423072277e-28	18	PIM1
1.15658283428186e-31	0.361220245154129	0.205	0.138	2.74595896515199e-27	18	HIST1H1E
3.3328893913721e-31	0.257123273454288	0.377	0.358	7.91294599299565e-27	18	CEBPD
1.26879460667801e-29	0.313504921114319	0.161	0.076	3.01237215517494e-25	18	ADAM19
3.39227036460786e-29	0.277328802492361	0.157	0.088	8.05392829965197e-25	18	ECE1
4.71037211801633e-29	0.317851673008891	0.515	0.467	1.11833654825944e-24	18	ZFP36L1
1.10518617548933e-28	0.286811958338373	0.128	0.076	2.62393301784677e-24	18	MYC
9.89140610482105e-28	0.268739896602142	0.931	0.914	2.34841763740661e-23	18	GAPDH
4.80454084077837e-26	0.254276549616122	0.132	0.053	1.1406940864176e-21	18	TENT5C
1.52513364499437e-25	0.450836801012805	0.206	0.147	3.62097229994564e-21	18	CD3D
2.85811081308061e-25	0.286372116985528	0.156	0.078	6.785726692416e-21	18	LAMP3
3.47910904014736e-23	0.316307713577101	0.266	0.169	8.26010068311787e-19	18	ANXA2R
7.91362946834081e-23	0.332236120838939	0.115	0.04	1.87885390837347e-18	18	CXCR6
1.46075680375445e-22	0.259972612004309	0.202	0.121	3.46812880347381e-18	18	LAT
1.46364931992056e-22	0.35012053570705	0.143	0.058	3.47499621535538e-18	18	CD8A
2.57944424722508e-21	0.277495598894205	0.161	0.153	6.12411653176179e-17	18	MIR155HG
1.90739415044465e-17	0.285648836445763	0.691	0.577	4.5285351919857e-13	18	ALOX5AP
1.78303311431913e-16	0.343291973219428	0.152	0.091	4.23327722001647e-12	18	CD3G
2.38919851858079e-15	0.277973563406947	0.218	0.133	5.67243512281451e-11	18	LTB
5.2159152599852e-13	0.948552312343228	0.421	0.391	1.23836260102569e-08	18	CCL4L2
2.35786901612231e-279	0.38961436133397	0.488	0.115	5.59805261807758e-275	19	CD3E
5.78639402499335e-268	0.669433429607108	0.566	0.125	1.37380566941392e-263	19	CD2
1.93467619973323e-219	0.565095657169311	0.496	0.114	4.59330823340663e-215	19	PTPRCAP
1.20198159627716e-216	0.713152268382764	0.505	0.11	2.85374470588122e-212	19	CD7
3.58962652177711e-215	0.749691909431862	0.456	0.091	8.52249128800322e-211	19	GZMA
3.14664404738346e-204	0.776054455494303	0.616	0.177	7.47076229729781e-200	19	IL32
1.12868114717447e-186	0.698518247411186	0.559	0.153	2.67971477962163e-182	19	CCL5
1.35817760300154e-166	0.519669730497051	0.416	0.098	3.22458526504625e-162	19	TRBC2
2.86847810635599e-165	0.381475539706444	0.371	0.085	6.81034072011038e-161	19	CD247
3.91149722112318e-163	1.07362459998007	0.403	0.083	9.28667670239066e-159	19	GZMB
1.52461784082717e-152	0.597633905819922	0.443	0.114	3.61974767769187e-148	19	CST7
2.50625231409543e-151	0.71309316764981	0.379	0.082	5.95034424412538e-147	19	PRF1
5.81349911409463e-151	0.431749252789464	0.348	0.076	1.38024095966835e-146	19	CD96
2.82049133730849e-148	0.530834469977635	0.913	0.9	6.69641053303782e-144	19	RPS26
8.88008238102102e-144	0.995151138076686	0.499	0.161	2.10830915890201e-139	19	NKG7
1.02502670411078e-135	0.374292278542284	0.335	0.086	2.43361840089982e-131	19	LCK
3.589321276567e-132	1.2966414437073	0.335	0.069	8.52176657482537e-128	19	GNLY
2.60440505017238e-120	0.429435767117684	0.362	0.094	6.18337847011928e-116	19	ETS1
3.02153698004874e-119	0.419193508061567	0.302	0.066	7.17373309803172e-115	19	IL2RB
7.13228006051281e-106	0.59802368659257	0.536	0.218	1.69334593196695e-101	19	GIMAP7
5.35660007817359e-105	0.450936471914317	0.493	0.186	1.27176399055997e-100	19	LIMD2
1.48430293352423e-103	0.314710863807548	0.273	0.067	3.52403202477322e-99	19	SH2D2A
5.09972856367715e-103	0.365606154256687	0.265	0.061	1.21077755558823e-98	19	TRBC1
8.81082644998266e-103	0.401196228550965	0.99	0.946	2.09186641575488e-98	19	RPS15A
5.86218303876497e-100	0.362420107810958	0.283	0.073	1.39179949706358e-95	19	SPOCK2
1.85976500956148e-99	0.359679281868361	0.993	0.969	4.41545408570087e-95	19	RPL30
9.19799815371893e-99	0.491441497834193	0.421	0.144	2.18378872165595e-94	19	CD3D
3.15029514551501e-98	0.369397882012639	0.974	0.941	7.47943073448173e-94	19	RPS21
6.61536725949012e-98	0.365575027397305	0.313	0.086	1.57062049474814e-93	19	GNG2
2.36815443954326e-97	0.46286798859963	0.237	0.048	5.62247227036362e-93	19	GZMK
4.99526223735889e-97	0.356450838921871	0.362	0.116	1.18597516039375e-92	19	CLEC2D
2.46036407420936e-94	0.264974514739665	0.248	0.064	5.84139638498787e-90	19	ZAP70
4.920500224028e-92	0.362011612099201	0.248	0.056	1.16822516318873e-87	19	GPR171
5.23057093287601e-89	0.430918824322509	0.254	0.058	1.24184215088342e-84	19	CLIC3
4.25754230550323e-88	0.443254140950867	0.228	0.05	1.01082569417258e-83	19	KLRD1
1.04720647279514e-87	0.304220788269384	0.288	0.085	2.48627760771023e-83	19	TRAC
6.89232256237608e-87	0.332707305310081	0.311	0.094	1.63637522275933e-82	19	SEPT1
9.42710216015662e-87	0.335864505041708	0.201	0.036	2.23818259486438e-82	19	TNFRSF18
1.18511672349119e-84	0.316329299472683	0.226	0.055	2.81370412491278e-80	19	LINC01871
3.51406962588195e-83	0.451441106230799	0.755	0.704	8.34310410576894e-79	19	RNF213
6.17788730263088e-83	0.311737672710543	0.997	0.985	1.46675400339062e-78	19	RPLP1
2.32774450879872e-82	0.286049333719743	0.995	0.994	5.52653101278992e-78	19	RPL28
3.13166557760579e-81	0.53653234726855	0.386	0.14	7.43520041435167e-77	19	LAG3
1.04722954926202e-80	0.340265357609824	0.997	0.983	2.48633239585788e-76	19	RPL39
1.59841354572588e-78	0.435286122513714	0.358	0.123	3.79495344026238e-74	19	OCIAD2
2.3493793517188e-78	0.338269004500624	0.975	0.913	5.57789645685078e-74	19	RPS3
5.37959946130688e-77	0.467726245335579	0.388	0.146	1.27722450410348e-72	19	RUNX3
2.08567785250581e-76	0.386933009480105	0.318	0.105	4.9518163574193e-72	19	SYNE2
6.05100267873402e-76	0.324428101317996	0.966	0.919	1.43662905598503e-71	19	RPL18
3.38933438133502e-75	0.308692517721056	0.988	0.971	8.0469576881656e-71	19	FAU
1.28824544927346e-74	0.521196857922326	0.538	0.29	3.05855234566506e-70	19	STK17A
1.03025496983153e-73	0.318472483315956	0.993	0.965	2.44603134937402e-69	19	RPS12
1.5844846622189e-73	0.338520930374806	0.283	0.085	3.76188348504012e-69	19	FYN
2.56543509509476e-72	0.333085656724363	0.243	0.065	6.09085600277398e-68	19	IKZF3
1.13506731235822e-71	0.53222223728674	0.668	0.48	2.6948768130009e-67	19	RARRES3
2.13965533512983e-71	0.58523270314203	0.353	0.13	5.07996969666525e-67	19	LTB
9.07681387548258e-71	0.334488648055444	0.194	0.046	2.15501715031707e-66	19	GZMH
3.69544491393512e-68	0.470908658201218	0.56	0.295	8.77372531466477e-64	19	CD69
4.78748686022933e-68	0.343920060862395	0.979	0.933	1.13664513035565e-63	19	RPL35A
2.6728956454151e-67	0.296701288886689	0.991	0.956	6.34598884134452e-63	19	RPS15
8.57378973628236e-67	0.392763321230917	0.151	0.025	2.03558915918816e-62	19	IFNG
1.64987265811635e-66	0.347090167173856	0.875	0.806	3.91712766489983e-62	19	EEF1D
9.68815107488789e-66	0.259502166374695	0.16	0.037	2.30016082819988e-61	19	KLRC1
8.07456987242945e-64	0.34609033885472	0.977	0.944	1.9170643791122e-59	19	RPS27A
1.37105771992533e-63	0.309116135186054	0.963	0.916	3.25516523864673e-59	19	RPS7
1.86197166989545e-63	0.347656192109334	0.168	0.034	4.42069313866577e-59	19	TNFRSF4
1.31329137913824e-61	0.317746888931975	0.269	0.087	3.11801639235e-57	19	CCND2
1.93102535029281e-61	0.445046001628262	0.664	0.444	4.58464038666519e-57	19	RAC2
6.19911684881387e-61	0.46473585081482	0.658	0.455	1.47179432224539e-56	19	SMCHD1
7.98420252865295e-61	0.714275073128797	0.621	0.391	1.89560936435278e-56	19	CCL4
1.4933006565865e-60	0.256106106706249	0.996	0.983	3.54539441886767e-56	19	RPS28
2.47642406941507e-60	0.360837414941831	0.231	0.067	5.87952602560527e-56	19	HOPX
2.6605979828682e-60	0.25132589546683	0.159	0.038	6.31679173092568e-56	19	KLRB1
2.13412328544164e-59	0.320257107934204	0.992	0.96	5.06683550429554e-55	19	RPS8
3.05183808723091e-59	0.312261412855086	0.99	0.961	7.24567398670362e-55	19	RPL11
1.3448123482355e-58	0.319795971758619	0.328	0.129	3.19285347718072e-54	19	ACAP1
5.91475310013416e-58	0.422774049173457	0.784	0.662	1.40428068103385e-53	19	IFITM2
3.08303657920778e-57	0.281153261844127	0.247	0.08	7.31974544635511e-53	19	SLC38A1
4.11265169206519e-57	0.276971052667606	0.321	0.128	9.76425764730118e-53	19	EMB
9.06387812072047e-57	0.310969321741699	0.932	0.885	2.15194594342145e-52	19	RPL24
1.60401261887737e-56	0.323976926722408	0.957	0.911	3.80824675973866e-52	19	RPS3A
3.98539292428031e-56	0.336440823275143	0.775	0.732	9.46211988082631e-52	19	PSMB9
7.74459809855289e-56	0.292588523407175	0.947	0.886	1.83872248055843e-51	19	RPL7A
1.67641921991689e-54	0.308365551067489	0.236	0.075	3.98015451192667e-50	19	ADAM19
4.33802317213613e-54	0.269192676804759	0.193	0.051	1.02993346152856e-49	19	PDE4D
4.69208138407226e-54	0.437265548128492	0.425	0.222	1.11399396220644e-49	19	AC116366.3
7.75139332658702e-54	0.271400458931512	0.242	0.086	1.84033580359829e-49	19	C12orf75
1.3870020458411e-53	0.296771824704062	0.991	0.962	3.29302025723594e-49	19	RPS13
2.85670506519424e-53	0.280112363893353	0.984	0.943	6.78238916578416e-49	19	RPL13
4.75654195027729e-53	0.410681425331187	0.783	0.647	1.12929818983483e-48	19	IFITM1
9.23342971680617e-53	0.348385741355737	0.569	0.332	2.19220088336412e-48	19	CORO1A
1.97511460885642e-52	0.271794824390516	0.149	0.034	4.68931710434691e-48	19	TIGIT
9.39832076192125e-52	0.337068813680567	0.171	0.052	2.23134931529534e-47	19	CD8B
3.50369951491383e-51	0.296769973887303	0.22	0.068	8.31848338830841e-47	19	NFATC2
3.8191063206884e-51	0.275937548085848	0.366	0.169	9.0673222265784e-47	19	ARL4C
4.76059338597096e-51	0.429192604370994	0.736	0.602	1.13026008169722e-46	19	ISG20
9.94941057761559e-51	0.322998211555228	0.902	0.844	2.36218905933749e-46	19	TMA7
7.51624673254406e-50	0.250207131544052	0.22	0.073	1.78450729924061e-45	19	SKAP1
5.87300835621102e-48	0.316841802127716	0.993	0.96	1.39436964393162e-43	19	RPL34
4.93671167300619e-47	0.292593724605044	0.958	0.893	1.17207408540513e-42	19	RPL6
1.80069282121271e-46	0.27447806655199	0.95	0.898	4.27520489612321e-42	19	RPL14
2.96055296673305e-46	0.667931619835905	0.593	0.388	7.0289448536176e-42	19	CCL4L2
7.53536609098001e-46	0.258735000876498	0.977	0.916	1.78904661732047e-41	19	RPL18A
7.80651669157197e-46	0.322379713290601	0.115	0.024	1.85342319291302e-41	19	XCL1
1.59523656843721e-45	0.372118379779079	0.688	0.567	3.78741066078363e-41	19	CD99
1.61408850896374e-45	0.275110332227278	0.988	0.958	3.83216893798171e-41	19	RPL12
3.97630800371978e-45	0.374934961926069	0.428	0.252	9.44055046243149e-41	19	CYLD
6.30081826587881e-45	0.315417668117453	0.955	0.864	1.49594027268495e-40	19	RPS4X
1.21563365720304e-44	0.298199343818746	0.239	0.087	2.88615742893147e-40	19	RORA
5.83770158699164e-44	0.447620942298496	0.507	0.304	1.38598711078356e-39	19	SOCS1
6.90470811385426e-44	0.386487850894425	0.419	0.248	1.63931580039128e-39	19	MZT2A
1.35203923546824e-43	0.33567156447752	0.401	0.213	3.2100115528487e-39	19	CHST12
7.34639243237185e-43	0.378905638153921	0.377	0.188	1.74418049129372e-38	19	RGS1
8.08836827980057e-43	0.261010964058072	0.992	0.962	1.92034039699025e-38	19	RPL32
1.39620311480525e-42	0.376978251667467	0.74	0.587	3.31486543517063e-38	19	BTG1
2.89986128177995e-41	0.264796525715586	0.278	0.117	6.88485065520195e-37	19	JAK3
9.55393788340685e-41	0.263252320721909	0.91	0.831	2.26829593227845e-36	19	RPLP0
1.49442967917005e-40	0.260896894006221	0.753	0.725	3.54807494428553e-36	19	SUB1
5.54575142090903e-40	0.269484051713061	0.971	0.94	1.31667230235222e-35	19	RPS23
5.96792263950415e-39	0.361297051308638	0.494	0.32	1.41690419307108e-34	19	PPM1K
3.84686099998701e-38	0.336257704800297	0.425	0.241	9.13321738616916e-34	19	ZBP1
1.15768481908624e-37	0.359401723546128	0.569	0.382	2.74857529747455e-33	19	TNFAIP3
1.80648051409592e-37	0.279078344492465	0.258	0.11	4.28894603656652e-33	19	SLC7A5
2.20034941477882e-37	0.275740970702735	0.337	0.168	5.22406958056787e-33	19	ANXA2R
4.55623657903736e-37	0.295974285978641	0.343	0.173	1.08174168859505e-32	19	RHOH
1.55710246046056e-36	0.283126543337319	0.367	0.192	3.69687266162546e-32	19	SELL
3.46080751765929e-36	0.291787010605152	0.893	0.79	8.21664920842668e-32	19	RPL5
7.38114485137302e-36	0.252499585526526	0.987	0.963	1.75243141061298e-31	19	RPS27
9.6870839936305e-36	0.328237171131993	0.462	0.278	2.29990748176775e-31	19	CD38
9.7252463334281e-36	0.255152197293215	0.27	0.12	2.3089679844825e-31	19	LAT
1.13148522251141e-35	0.420553519755364	0.43	0.252	2.68637221528658e-31	19	CXCR4
1.46077987604049e-35	0.309248068815566	0.561	0.364	3.46818358169532e-31	19	CCL3L1
1.74996576237948e-35	0.299276541842823	0.894	0.818	4.15476871304136e-31	19	ATP5MC2
3.68465694594362e-35	0.280396814491828	0.767	0.689	8.74811252105934e-31	19	PTPRC
4.51386511443259e-35	0.339439866589104	0.399	0.245	1.07168185546859e-30	19	LPIN2
1.32547608440441e-34	0.278252061282719	0.282	0.131	3.14694531959295e-30	19	PRDM1
6.91202622515431e-34	0.322326064654079	0.488	0.31	1.64105326637614e-29	19	SLFN5
7.16291214255177e-34	0.376408511935445	0.297	0.154	1.70061860088464e-29	19	BATF
2.10992295383333e-33	0.343104257059737	0.628	0.519	5.00937907699108e-29	19	ELF1
2.51943932755466e-33	0.308795914546689	0.22	0.094	5.98165285148027e-29	19	SYTL3
4.63043570507845e-33	0.251160512836721	0.192	0.073	1.09935804509973e-28	19	OXNAD1
7.28023172954764e-33	0.256678696313319	0.311	0.156	1.7284726172292e-28	19	ICAM3
2.22052412564898e-32	0.342726732567086	0.675	0.522	5.27196837911581e-28	19	HERC5
3.47921106208345e-32	0.390579270044982	0.306	0.155	8.26034290359851e-28	19	BIRC3
2.06716566684782e-31	0.293692512274823	0.276	0.137	4.9078647262301e-27	19	RAB27A
4.95192111696838e-31	0.26409599393678	0.353	0.193	1.17568511159063e-26	19	PDE4B
1.62216121275819e-30	0.309448900087358	0.414	0.254	3.85133515133049e-26	19	CYTIP
1.87109303250864e-30	0.345002700218302	0.503	0.333	4.44234907778201e-26	19	CREM
4.94070153343573e-30	0.308291635822862	0.469	0.307	1.17302135806831e-25	19	CYTOR
7.47107609975568e-30	0.304152898024813	0.61	0.481	1.77378288760399e-25	19	WIPF1
1.11837168065627e-29	0.263359229299832	0.308	0.163	2.65523804421411e-25	19	TRANK1
2.54304509801703e-29	0.294993916842996	0.645	0.533	6.03769767171203e-25	19	TAP1
2.77624986287963e-29	0.279093883237552	0.347	0.196	6.59137242444882e-25	19	CLU
4.24837303931681e-29	0.304750342631721	0.58	0.473	1.0086487269946e-24	19	JAK1
9.61486616676083e-29	0.291811955558072	0.601	0.429	2.28276152531236e-24	19	EVL
1.46238274118263e-28	0.288609041571261	0.387	0.235	3.47198910411581e-24	19	CDC42SE2
2.48580238148749e-28	0.320645862475791	0.698	0.609	5.90179201412761e-24	19	MT-ATP8
7.30767026054211e-28	0.341896504066982	0.512	0.358	1.73498707325791e-23	19	SAMSN1
1.11697801850489e-27	0.284999408271696	0.362	0.224	2.65192921153432e-23	19	ERAP2
1.2119689332708e-27	0.295524245822362	0.59	0.425	2.87745664137153e-23	19	CD48
1.43996577949111e-27	0.256523757980631	0.7	0.64	3.41876675366779e-23	19	SNRPD2
3.18324032958952e-27	0.253966296358808	0.932	0.892	7.55764919051144e-23	19	RPL22
3.41757625174084e-27	0.277361430425259	0.7	0.599	8.11400953688311e-23	19	IRF7
1.85193607242326e-26	0.276732824044684	0.312	0.175	4.39686662314731e-22	19	PARP8
5.2731500170451e-26	0.253334194600178	0.946	0.895	1.25195127704685e-21	19	RPS25
6.35935803312065e-26	0.251260656888739	0.666	0.587	1.50983878422351e-21	19	FYB1
9.47877178296752e-26	0.290899554860321	0.352	0.216	2.25044999671215e-21	19	HNRNPLL
1.50459400573959e-25	0.265413111944235	0.353	0.213	3.57220708842695e-21	19	SH3KBP1
7.38111093919163e-25	0.35344866849272	0.245	0.136	1.75242335918288e-20	19	CTSW
7.73363103814293e-25	0.27148446762422	0.62	0.508	1.8361186810759e-20	19	SP100
7.53058458513899e-24	0.323905617045979	0.554	0.414	1.7879113922037e-19	19	RPS4Y1
1.40346472055678e-23	0.269176361932395	0.445	0.306	3.33210593954591e-19	19	STK17B
4.20781599583125e-23	0.295585867949426	0.393	0.269	9.99019673730256e-19	19	APOBEC3G
4.99083960723476e-22	0.255014453492848	0.558	0.441	1.18492513954968e-17	19	GIMAP4
1.00493813081916e-21	0.333050036018643	0.331	0.216	2.38592411019084e-17	19	IL7R
1.01379967865509e-21	0.255875098509491	0.61	0.503	2.40696319706291e-17	19	IRF1
1.80195881971716e-21	0.279938277384302	0.311	0.225	4.27821062977248e-17	19	GNPTAB
2.3258212997579e-21	0.291396095206177	0.402	0.296	5.52196492988521e-17	19	PPP2R5C
3.2131510762763e-21	0.268018661057465	0.394	0.279	7.6286632852952e-17	19	N4BP1
2.429950790902e-20	0.269054388158093	0.619	0.493	5.76918916775952e-16	19	ZFP36L2
4.94591461688119e-20	0.261657197581532	0.635	0.538	1.17425904833993e-15	19	TRIM22
6.99514066985884e-20	0.25072034731817	0.67	0.58	1.66078629783789e-15	19	IFI44L
1.21372035327594e-19	0.268451748697917	0.474	0.357	2.88161486274773e-15	19	CCDC85B
9.40455167605393e-16	0.272884442771854	0.184	0.109	2.23282865892873e-11	19	FCGR3B
3.99477687212842e-15	0.29548729904155	0.127	0.093	9.4843992498073e-11	19	HCAR3
5.80720949778257e-15	0.795914790315942	0.158	0.09	1.37874767896354e-10	19	AREG
1.54005127733045e-14	0.346235904218245	0.186	0.147	3.65638974263796e-10	19	PLAU
0	3.11195050524162	0.877	0.029	0	20	CAPS
0	2.77587760019925	0.794	0.009	0	20	C20orf85
0	2.49757961179929	0.817	0.011	0	20	C9orf24
0	2.45468579472232	0.805	0.007	0	20	FAM183A
0	2.39204996565973	0.782	0.007	0	20	C1orf194
0	2.39010712634175	0.866	0.083	0	20	SLPI
0	2.35860715081306	0.853	0.352	0	20	TUBB4B
0	2.33726278859876	0.806	0.008	0	20	RSPH1
0	2.26802313744736	0.714	0.019	0	20	TSPAN1
0	2.26425324430113	0.731	0.014	0	20	TPPP3
0	2.26283268907388	0.754	0.038	0	20	WFDC2
0	2.21706428053031	0.738	0.022	0	20	CD24
0	2.15561181758946	0.779	0.023	0	20	ELF3
0	2.1550206869223	0.818	0.037	0	20	KRT8
0	2.15242639475944	0.656	0.014	0	20	CLDN3
0	2.1010216643006	0.534	0.014	0	20	GSTA1
0	2.07185439835521	0.741	0.02	0	20	CLDN4
0	2.06554138981047	0.858	0.531	0	20	PRDX5
0	2.02716808710169	0.699	0.005	0	20	CFAP157
0	2.00823256742122	0.814	0.028	0	20	KRT19
0	1.97692816627334	0.737	0.073	0	20	MORN2
0	1.97293077740196	0.729	0.009	0	20	C9orf116
0	1.95852829257049	0.685	0.004	0	20	FOXJ1
0	1.9520032079674	0.707	0.006	0	20	DYNLRB2
0	1.94047717437885	0.753	0.037	0	20	KRT18
0	1.92859999377816	0.639	0.089	0	20	IGFBP7
0	1.91989523364294	0.747	0.005	0	20	ZMYND10
0	1.91940877805225	0.637	0.004	0	20	SNTN
0	1.91697021570282	0.707	0.005	0	20	PIFO
